Title,Make,Model,Year,Condition,Transmission,Price
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2015 Silver,Toyota,Camry Le,2015,Foreign Used,Automatic,18500000.0
Toyota Venza 2013 White,Toyota,Venza,2013,Foreign Used,Automatic,20500000.0
Pontiac Vibe 2009 White,Pontiac,Vibe,2009,Foreign Used,Automatic,9000000.0
Toyota Highlander 2016 Black,Toyota,Highlander,2016,Local Used,Automatic,21500000.0
Honda Jazz 2005 Silver,Honda,Jazz,2005,Local Used,Automatic,5500000.0
Mercedes-Benz GLK-Class 2015 Red,Mercedes-Benz,Glk-Class,2015,Foreign Used,Automatic,20000000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6AM) 2010 Silver,Toyota,Camry Le,2010,Local Used,Automatic,8800000.0
Acura MDX w/Advance & Ent. Pkgs SH-AWD 2018 Gray,Acura,Mdx W,2018,Foreign Used,Automatic,26000000.0
Toyota Corolla 2017 Silver,Toyota,Corolla,2017,Foreign Used,Automatic,18500000.0
Toyota Tacoma 2014 Green,Toyota,Tacoma,2014,Foreign Used,Automatic,26000000.0
Lexus RX 330 2006 Gold,Lexus,Rx 330,2006,Foreign Used,Automatic,13500000.0
Lexus ES 350 2008 Silver,Lexus,Es 350,2008,Foreign Used,Automatic,13000000.0
Acura ZDX Base AWD 2011 Silver,Acura,Zdx Base,2011,Foreign Used,Automatic,21500000.0
Toyota Highlander 2017 Black,Toyota,Highlander,2017,Foreign Used,Automatic,42000000.0
Toyota Camry 2008 Pearl,Toyota,Camry,2008,Foreign Used,Automatic,10500000.0
Toyota Land Cruiser Prado SV Premium 2015 White,Toyota,Land Cruiser,2015,Foreign Used,Automatic,56000000.0
Toyota RAV4 2021 White,Toyota,Rav4,2021,Foreign Used,Automatic,38000000.0
Ford Explorer Limited 4dr SUV AWD (3.5L 6cyl 6A) 2016 Brown,Ford,Explorer Limited,2016,Foreign Used,Automatic,20000000.0
Toyota Tacoma Limited 2019 Gray,Toyota,Tacoma Limited,2019,Foreign Used,Automatic,42000000.0
Mercedes-Benz C300 Luxury 4Matic Sedan AWD (3.0L 6cyl 7A) 2012 Black,Mercedes-Benz,C300 Luxury,2012,Foreign Used,Automatic,13500000.0
Lexus ES 350 FWD 2013 Brown,Lexus,Es 350,2013,Foreign Used,Automatic,25000000.0
Mercedes-Benz M Class ML 350 4Matic 2013 Gray,Mercedes-Benz,M Class,2013,Foreign Used,Automatic,26000000.0
Toyota RAV4 Limited 4dr SUV AWD (2.5L 4cyl 6A) 2014 Black,Toyota,Rav4 Limited,2014,Foreign Used,Automatic,23000000.0
Infiniti QX60 2014 White,Infiniti,Qx60,2014,Foreign Used,Automatic,19500000.0
Toyota Corolla LE 2004 Gold,Toyota,Corolla Le,2004,Foreign Used,Automatic,9700000.0
Toyota Sienna XLE 7 Passenger Mobility 2011 Gold,Toyota,Sienna Xle,2011,Foreign Used,Automatic,17500000.0
Toyota Highlander Limited 2008 Blue,Toyota,Highlander Limited,2008,Foreign Used,Automatic,17500000.0
Toyota Corolla 2015 Gray,Toyota,Corolla,2015,Foreign Used,Automatic,15500000.0
Lexus ES 350 FWD 2014 Brown,Lexus,Es 350,2014,Foreign Used,Automatic,23500000.0
Toyota Matrix 2009 Black,Toyota,Matrix,2009,Foreign Used,Automatic,11500000.0
Toyota Camry 2004 Gray,Toyota,Camry,2004,Foreign Used,Automatic,7800000.0
Lexus RX 330 AWD 2006 Gray,Lexus,Rx 330,2006,Foreign Used,Automatic,12500000.0
Toyota Venza XLE AWD V6 2013 Black,Toyota,Venza Xle,2013,Foreign Used,Automatic,18500000.0
Toyota RAV4 Limited 2008 Silver,Toyota,Rav4 Limited,2008,Foreign Used,Automatic,13000000.0
Toyota Venza 2015 Gray,Toyota,Venza,2015,Foreign Used,Automatic,18000000.0
Lexus GS 350 2008 Silver,Lexus,Gs 350,2008,Foreign Used,Automatic,11000000.0
Acura MDX SH 4dr SUV AWD (3.5L 6cyl 9A) 2016 Burgundy,Acura,Mdx Sh,2016,Foreign Used,Automatic,20500000.0
Toyota Corolla LE 2006 Gray,Toyota,Corolla Le,2006,Local Used,Automatic,4500000.0
Toyota Highlander XLE 2022 Black,Toyota,Highlander Xle,2022,Local Used,Automatic,55000000.0
Jeep Wrangler 2018 Gray,Jeep,Wrangler,2018,Foreign Used,Automatic,45000000.0
Lexus ES 350 2008 Gold,Lexus,Es 350,2008,Local Used,Automatic,9500000.0
Honda Accord 2013 Gold,Honda,Accord,2013,Local Used,Automatic,10500000.0
Toyota Camry XSE V6 4dr Sedan (3.5L 6cyl 6A) 2016 Black,Toyota,Camry Xse,2016,Foreign Used,Automatic,20000000.0
Mercedes-Benz G-Class Base G 550 AWD 2010 Brown,Mercedes-Benz,G-Class Base,2010,Local Used,Automatic,24000000.0
Mercedes-Benz M Class ML 550 4Matic 2012 Black,Mercedes-Benz,M Class,2012,Foreign Used,Automatic,26000000.0
Mercedes-Benz M Class 2012 Black,Mercedes-Benz,M Class,2012,Local Used,Automatic,19000000.0
Toyota Camry SE 2022 Gray,Toyota,Camry Se,2022,Foreign Used,Automatic,29500000.0
Toyota Highlander 2008 Black,Toyota,Highlander,2008,Foreign Used,Automatic,14500000.0
Mercedes-Benz E350 2013 Black,Mercedes-Benz,E350,2013,Foreign Used,Automatic,19500000.0
Honda CR-V 2013 Brown,Honda,Cr-V,2013,Foreign Used,Automatic,17000000.0
Land Rover Range Rover 5.0L Supercharged 2017 Blue,Land,Rover Range,2017,Foreign Used,Automatic,60000000.0
Toyota Highlander XLE 2022 Red,Toyota,Highlander Xle,2022,Foreign Used,Automatic,67000000.0
Hyundai Palisade 2021 White,Hyundai,Palisade,2021,Foreign Used,Automatic,65000000.0
Toyota Verso 2013 Silver,Toyota,Verso,2013,Foreign Used,Automatic,15000000.0
Toyota Tacoma V6 4dr Double Cab 4WD 5.0 ft. SB (4.0L 6cyl 5A) 2015,Toyota,Tacoma V6,2015,Foreign Used,Automatic,24000000.0
Lexus RX 300 4WD 2003 Black,Lexus,Rx 300,2003,Foreign Used,Automatic,10500000.0
Toyota Avensis Verso 2.0 Petrol 2006 Black,Toyota,Avensis Verso,2006,Foreign Used,Automatic,13000000.0
Toyota Tundra SR5 Access Cab 4x4 2004 Gold,Toyota,Tundra Sr5,2004,Foreign Used,Automatic,13000000.0
Toyota Sienna XLE 2003 Beige,Toyota,Sienna Xle,2003,Foreign Used,Automatic,8500000.0
Hyundai Tucson 2011 Silver,Hyundai,Tucson,2011,Foreign Used,Automatic,14000000.0
Mercedes-Benz GLC-Class 2017 White,Mercedes-Benz,Glc-Class,2017,Foreign Used,Automatic,45000000.0
Lexus RX 300 4WD 2004 Silver,Lexus,Rx 300,2004,Foreign Used,Automatic,11000000.0
Lexus RX 350 AWD 2015 Gray,Lexus,Rx 350,2015,Foreign Used,Automatic,32000000.0
Mercedes-Benz GLE-Class GLE 350 2018 Burgundy,Mercedes-Benz,Gle-Class Gle,2018,Foreign Used,Automatic,33800000.0
Toyota Camry 2014 Black,Toyota,Camry,2014,Foreign Used,Automatic,14000000.0
Acura MDX Technology Package SUV AWD (3.7L 6cyl 6A) 2013 Blue,Acura,Mdx Technology,2013,Foreign Used,Automatic,11300000.0
Toyota Corolla 2007 Green,Toyota,Corolla,2007,Foreign Used,Automatic,9000000.0
Toyota Sequoia Platinum 4x4 2020 Black,Toyota,Sequoia Platinum,2020,Foreign Used,Automatic,50000000.0
Lexus RX 350 AWD 2015 Black,Lexus,Rx 350,2015,Foreign Used,Automatic,26000000.0
Volkswagen Golf 1999 Red,Volkswagen,Golf,1999,Foreign Used,Automatic,6000000.0
Toyota Highlander 2014 Matt Black,Toyota,Highlander,2014,Local Used,Automatic,20500000.0
Toyota Corolla 2022 White,Toyota,Corolla,2022,Foreign Used,Automatic,26400000.0
Toyota Corolla 2022 White,Toyota,Corolla,2022,Foreign Used,Automatic,26400000.0
Toyota Camry 2010 Gray,Toyota,Camry,2010,Foreign Used,Automatic,11800000.0
Lexus ES 2020 Blue,Lexus,Es,2020,Foreign Used,Automatic,47000000.0
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2012 White,Toyota,Camry Xle,2012,Foreign Used,Automatic,16800000.0
Lexus GS 2015 Silver,Lexus,Gs,2015,Foreign Used,Automatic,24000000.0
Acura MDX 2012 White,Acura,Mdx,2012,Foreign Used,Automatic,15500000.0
Mercedes-Benz M Class 2007 Silver,Mercedes-Benz,M Class,2007,Local Used,Automatic,8000000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6AM) 2010 White,Toyota,Camry Le,2010,Local Used,Automatic,8800000.0
Lexus RX 2016 Silver,Lexus,Rx,2016,Foreign Used,Automatic,45000000.0
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2007 Gray,Toyota,Camry Le,2007,Local Used,Automatic,6700000.0
Honda Accord 2008 Blue,Honda,Accord,2008,Local Used,Automatic,6000000.0
Nissan Almera 2012 Silver,Nissan,Almera,2012,Local Used,Automatic,7000000.0
Toyota Highlander XLE V6 4x4 (3.5L 6cyl 6A) 2016 Gold,Toyota,Highlander Xle,2016,Foreign Used,Automatic,32500000.0
Hyundai Santa Fe Limited Ultimate AWD 2017 Black,Hyundai,Santa Fe,2017,Foreign Used,Automatic,27500000.0
Toyota Camry LE (2.5L 4cyl 8A) 2019 Blue,Toyota,Camry Le,2019,Foreign Used,Automatic,34000000.0
Toyota Tacoma 4x4 Double Cab 2008 Blue,Toyota,Tacoma 4X4,2008,Foreign Used,Automatic,19800000.0
Toyota C-HR 2018 Ivory,Toyota,C-Hr,2018,Foreign Used,Automatic,30000000.0
Mercedes-Benz GLC-Class 2017 White,Mercedes-Benz,Glc-Class,2017,Foreign Used,Automatic,43000000.0
Ford Fusion SE AWD 2016 Black,Ford,Fusion Se,2016,Foreign Used,Automatic,16800000.0
Toyota Highlander 2016 Blue,Toyota,Highlander,2016,Foreign Used,Automatic,34000000.0
Toyota Highlander Limited 4dr SUV (3.5L 6cyl 6A) 2015 Gray,Toyota,Highlander Limited,2015,Foreign Used,Automatic,27000000.0
Nissan Xterra SE 4x4 2006 Gray,Nissan,Xterra Se,2006,Foreign Used,Automatic,7800000.0
Acura MDX 2014 White,Acura,Mdx,2014,Foreign Used,Automatic,15500000.0
Nissan Pathfinder SL 4dr FWD (3.5L 6cyl) 2017 Silver,Nissan,Pathfinder Sl,2017,Foreign Used,Automatic,27500000.0
Toyota Land Cruiser 100 4.7 V8 Executive 2005 Black,Toyota,Land Cruiser,2005,Foreign Used,Automatic,25000000.0
Toyota Fortuner 4.0 AWD 2020 Silver,Toyota,Fortuner 4,2020,Foreign Used,Automatic,58000000.0
Honda CR-V 2015 Blue,Honda,Cr-V,2015,Foreign Used,Automatic,20500000.0
Toyota RAV4 2.0 4x4 Executive 2004 Silver,Toyota,Rav4 2,2004,Foreign Used,Automatic,12500000.0
Lexus RX 2003 Blue,Lexus,Rx,2003,Foreign Used,Automatic,10500000.0
Lexus GX 460 Premium 2012 Gray,Lexus,Gx 460,2012,Foreign Used,Automatic,36000000.0
Dodge Charger SXT AWD 2016 Black,Dodge,Charger Sxt,2016,Foreign Used,Automatic,28500000.0
Honda Accord 2005 Gold,Honda,Accord,2005,Local Used,Automatic,3450000.0
Honda CR-V EX-L 4WD Automatic 2009 Blue,Honda,Cr-V Ex-L,2009,Local Used,Automatic,4300000.0
Toyota Venza V6 2011 White,Toyota,Venza V6,2011,Foreign Used,Automatic,15500000.0
Honda Pilot 2007 Green,Honda,Pilot,2007,Local Used,Automatic,4500000.0
Honda Pilot 2012 Black,Honda,Pilot,2012,Foreign Used,Automatic,13500000.0
Acura MDX SUV 4dr AWD (3.7L 6cyl 6A) 2013 Gray,Acura,Mdx Suv,2013,Foreign Used,Automatic,12000000.0
Toyota Camry 2010 Black,Toyota,Camry,2010,Foreign Used,Automatic,10000000.0
Lexus GX 460 Premium 2013 Gold,Lexus,Gx 460,2013,Foreign Used,Automatic,31000000.0
Lexus RX 330 2006 Blue,Lexus,Rx 330,2006,Foreign Used,Automatic,11500000.0
Toyota RAV4 2.5 Limited 4x4 2010 Silver,Toyota,Rav4 2,2010,Foreign Used,Automatic,13500000.0
Lexus RX 330 2005 Silver,Lexus,Rx 330,2005,Foreign Used,Automatic,12500000.0
Toyota RAV4 2.5 Limited 2010 Brown,Toyota,Rav4 2,2010,Foreign Used,Automatic,16500000.0
Toyota Matrix S Hatchback FWD (2.4L 4cyl 5A) 2009 Black,Toyota,Matrix S,2009,Foreign Used,Automatic,11800000.0
Toyota Venza V6 AWD 2011 Red,Toyota,Venza V6,2011,Foreign Used,Automatic,17500000.0
Toyota Highlander XLE V6 4x2 (3.5L 6cyl 6A) 2016 Black,Toyota,Highlander Xle,2016,Local Used,Automatic,22000000.0
Mercedes-Benz C43 2017 White,Mercedes-Benz,C43,2017,Foreign Used,Automatic,45000000.0
Toyota Corolla LE 2023 Silver,Toyota,Corolla Le,2023,Foreign Used,Automatic,30000000.0
Toyota Corolla 2017 Gray,Toyota,Corolla,2017,Local Used,Automatic,13500000.0
Lexus ES 350 2007 Brown,Lexus,Es 350,2007,Local Used,Automatic,10200000.0
Lexus IS 2009 Black,Lexus,Is,2009,Local Used,Automatic,10000000.0
Ford Edge 2016 Red,Ford,Edge,2016,Foreign Used,Automatic,22500000.0
Toyota Venza Limited AWD V6 2013 Black,Toyota,Venza Limited,2013,Foreign Used,Automatic,23000000.0
Toyota Land Cruiser Prado 4.0 Petrol TX-L 2012 Black,Toyota,Land Cruiser,2012,Foreign Used,Automatic,52500000.0
Mercedes-Benz GLE-Class AMG GLE 43 4MATIC 2016 White,Mercedes-Benz,Gle-Class Amg,2016,Foreign Used,Automatic,65000000.0
Ford Edge 2017 White,Ford,Edge,2017,Foreign Used,Automatic,18000000.0
Lexus RX 350 2018 Red,Lexus,Rx 350,2018,Foreign Used,Automatic,54000000.0
Lexus RX 2008 Red,Lexus,Rx,2008,Foreign Used,Automatic,14300000.0
Mini Cooper 2015 Gray,Mini,Cooper,2015,Foreign Used,Automatic,28000000.0
Nissan Pathfinder Automatic 2001 Green,Nissan,Pathfinder Automatic,2001,Foreign Used,Automatic,8500000.0
Lexus GS 350 2009 Gold,Lexus,Gs 350,2009,Foreign Used,Automatic,13500000.0
Toyota Highlander Limited V6 4x2 (3.5L 6cyl 6A) 2016 Silver,Toyota,Highlander Limited,2016,Foreign Used,Automatic,32000000.0
Toyota 4-Runner 2014 Gray,Toyota,4-Runner,2014,Foreign Used,Automatic,43000000.0
Kia Sedona 2015 Silver,Kia,Sedona,2015,Foreign Used,Automatic,16500000.0
Pontiac Vibe 1.8L 2010 White,Pontiac,Vibe 1,2010,Foreign Used,Automatic,10900000.0
Lexus LX 570 AWD 2015 Silver,Lexus,Lx 570,2015,Foreign Used,Automatic,64000000.0
Nissan Sentra 2014 Gray,Nissan,Sentra,2014,Foreign Used,Automatic,15000000.0
Nissan Altima 2.5 SV 2016 Red,Nissan,Altima 2,2016,Foreign Used,Automatic,13500000.0
Lexus RX 350 2010 Blue,Lexus,Rx 350,2010,Foreign Used,Automatic,20500000.0
Toyota Matrix Hatchback FWD (1.8L 4cyl 5M) 2010 Gray,Toyota,Matrix Hatchback,2010,Foreign Used,Automatic,11500000.0
Lexus RX 2006 Teal,Lexus,Rx,2006,Foreign Used,Automatic,13500000.0
Pontiac Vibe 2009 Blue,Pontiac,Vibe,2009,Foreign Used,Automatic,11800000.0
Land Rover Discovery SE 4x4 2017 White,Land,Rover Discovery,2017,Foreign Used,Automatic,49000000.0
Honda CR-V 2010 Green,Honda,Cr-V,2010,Foreign Used,Automatic,13500000.0
Nissan Pathfinder SL 4dr SUV 4WD (3.5L 6cyl CVT) 2014 Silver,Nissan,Pathfinder Sl,2014,Foreign Used,Automatic,17500000.0
Toyota Corolla Verso 1.8 2007 Black,Toyota,Corolla Verso,2007,Foreign Used,Automatic,11500000.0
Toyota Hilux SR 4x4 2015 White,Toyota,Hilux Sr,2015,Local Used,Automatic,38000000.0
Mercedes-Benz GLK-Class 350 4MATIC 2012 White,Mercedes-Benz,Glk-Class 350,2012,Foreign Used,Automatic,17000000.0
Toyota Sienna LE 2002 Blue,Toyota,Sienna Le,2002,Foreign Used,Automatic,8800000.0
Toyota Camry XSE V6 (3.5L V6 8A) 2019 White,Toyota,Camry Xse,2019,Foreign Used,Automatic,36000000.0
Toyota Tundra 2014 Red,Toyota,Tundra,2014,Foreign Used,Automatic,39000000.0
Mitsubishi Montero Sport 2016 Red,Mitsubishi,Montero Sport,2016,Foreign Used,Automatic,32000000.0
Acura MDX 2009 Gold,Acura,Mdx,2009,Foreign Used,Automatic,9700000.0
Mercedes-Benz GLE-Class 2017 Black,Mercedes-Benz,Gle-Class,2017,Foreign Used,Automatic,48500000.0
Toyota Highlander Limited AWD 2024 White,Toyota,Highlander Limited,2024,Foreign Used,Automatic,67000000.0
Mercedes-Benz M Class ML 350 4Matic 2011 White,Mercedes-Benz,M Class,2011,Foreign Used,Automatic,16000000.0
Toyota Camry 2004 Gold,Toyota,Camry,2004,Foreign Used,Automatic,8000000.0
Lexus RX 350 2010 Black,Lexus,Rx 350,2010,Foreign Used,Automatic,19000000.0
Ford Edge 2013 Black,Ford,Edge,2013,Foreign Used,Automatic,11000000.0
Toyota Sienna 2010 Blue,Toyota,Sienna,2010,Foreign Used,Automatic,13000000.0
Nissan Xterra 2004 Gray,Nissan,Xterra,2004,Foreign Used,Automatic,8000000.0
Lexus RX 350 2011 Black,Lexus,Rx 350,2011,Foreign Used,Automatic,19500000.0
Toyota RAV4 XLE AWD (2.5L 4cyl 6A) 2016 White,Toyota,Rav4 Xle,2016,Foreign Used,Automatic,25000000.0
Toyota Lexcen 2008 Black,Toyota,Lexcen,2008,Local Used,Automatic,7500000.0
Mercedes-Benz GLC-Class 2017 Blue,Mercedes-Benz,Glc-Class,2017,Foreign Used,Automatic,36000000.0
Toyota Camry 2013 Black,Toyota,Camry,2013,Foreign Used,Automatic,14500000.0
Toyota Venza V6 AWD 2011 White,Toyota,Venza V6,2011,Foreign Used,Automatic,18300000.0
Toyota Camry 2008 Black,Toyota,Camry,2008,Foreign Used,Automatic,9500000.0
Toyota Camry 2012 Red,Toyota,Camry,2012,Foreign Used,Automatic,12000000.0
Mercedes-Benz M Class ML350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A) 2014 Silver,Mercedes-Benz,M Class,2014,Foreign Used,Automatic,26500000.0
Toyota Camry SE 2022 Black,Toyota,Camry Se,2022,Foreign Used,Automatic,34000000.0
Toyota Highlander XLE AWD 2020 Blue,Toyota,Highlander Xle,2020,Local Used,Automatic,41000000.0
Honda Accord 2018 Gray,Honda,Accord,2018,Foreign Used,Automatic,25500000.0
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2012 Gray,Toyota,Camry Se,2012,Foreign Used,Automatic,13800000.0
Toyota Corolla 2021 White,Toyota,Corolla,2021,Foreign Used,Automatic,26500000.0
Toyota FJ Cruiser 2006 Silver,Toyota,Fj Cruiser,2006,Foreign Used,Automatic,28500000.0
Honda CR-V 2016 Red,Honda,Cr-V,2016,Foreign Used,Automatic,21500000.0
Lexus ES 350 FWD 2014 Gold,Lexus,Es 350,2014,Foreign Used,Automatic,23000000.0
Honda Civic 2017 Red,Honda,Civic,2017,Foreign Used,Automatic,21000000.0
Lexus LX 570 AWD 2015 Gold,Lexus,Lx 570,2015,Foreign Used,Automatic,68000000.0
Mercedes-Benz GLE-Class GLE 350d 4MATIC 2017 White,Mercedes-Benz,Gle-Class Gle,2017,Foreign Used,Automatic,46000000.0
Mercedes-Benz GLA 250 2015 Black,Mercedes-Benz,Gla 250,2015,Foreign Used,Automatic,33000000.0
Honda CR-V 2023 Black,Honda,Cr-V,2023,Foreign Used,Automatic,53000000.0
Mercedes-Benz CLA-Class AMG CLA 45 4MATIC Sedan 2015 Black,Mercedes-Benz,Cla-Class Amg,2015,Foreign Used,Automatic,32000000.0
Toyota Hilux 2020 White,Toyota,Hilux,2020,Foreign Used,Automatic,65000000.0
Toyota Avalon Limited 2020 Black,Toyota,Avalon Limited,2020,Foreign Used,Automatic,43000000.0
Toyota Camry 2013 Green,Toyota,Camry,2013,Foreign Used,Automatic,13800000.0
Lexus RX 350 2017 Black,Lexus,Rx 350,2017,Foreign Used,Automatic,49000000.0
Nissan Pathfinder Platinum 4dr SUV 4WD (3.5L 6cyl CVT) 2014 Red,Nissan,Pathfinder Platinum,2014,Foreign Used,Automatic,19500000.0
Toyota Highlander 2018 Black,Toyota,Highlander,2018,Foreign Used,Automatic,38500000.0
Toyota Corolla 2019 White,Toyota,Corolla,2019,Foreign Used,Automatic,26000000.0
Toyota Sienna 2009 Black,Toyota,Sienna,2009,Foreign Used,Automatic,11000000.0
Toyota RAV4 3.5 Sport 4x4 2010 Black,Toyota,Rav4 3,2010,Foreign Used,Automatic,15500000.0
Toyota Camry XLE 4dr Sedan w/Prod. End 11/13 (2.5L 4cyl 6A) 2014 White,Toyota,Camry Xle,2014,Foreign Used,Automatic,16800000.0
Toyota Sienna XLE 8 Passenger 2011 Gray,Toyota,Sienna Xle,2011,Foreign Used,Automatic,17400000.0
Mercedes-Benz GLK-Class Base GLK 350 4dr AWD 4MATIC (3.5L 6cyl 7A) 2015,Mercedes-Benz,Glk-Class Base,2015,Foreign Used,Automatic,20700000.0
Mazda CX-9 Sport 2013 Blue,Mazda,Cx-9 Sport,2013,Foreign Used,Automatic,14000000.0
Toyota Camry 3.5 XLE 2008 Gold,Toyota,Camry 3,2008,Foreign Used,Automatic,9500000.0
Acura MDX SH-AWD 4dr SUV AWD (3.5L 6cyl 6A) 2015 Gray,Acura,Mdx Sh-Awd,2015,Foreign Used,Automatic,18500000.0
Honda Pilot 2011 Blue,Honda,Pilot,2011,Foreign Used,Automatic,14000000.0
Toyota RAV4 XLE AWD (2.5L 4cyl 6A) 2017 White,Toyota,Rav4 Xle,2017,Foreign Used,Automatic,27000000.0
Mercedes-Benz E43 AMG 3.0 AWD 2018 Blue,Mercedes-Benz,E43 Amg,2018,Foreign Used,Automatic,40000000.0
Mercedes-Benz C300 2016 Black,Mercedes-Benz,C300,2016,Foreign Used,Automatic,24000000.0
Toyota Venza AWD 2010 Silver,Toyota,Venza Awd,2010,Foreign Used,Automatic,20000000.0
Mercedes-Benz GLE-Class GLE 350d 4MATIC 2016 Black,Mercedes-Benz,Gle-Class Gle,2016,Foreign Used,Automatic,36500000.0
Lexus IS 350 2021 Gray,Lexus,Is 350,2021,Foreign Used,Automatic,59500000.0
Toyota Highlander XLE 2019 White,Toyota,Highlander Xle,2019,Foreign Used,Automatic,37000000.0
Toyota Corolla 2017 White,Toyota,Corolla,2017,Foreign Used,Automatic,17500000.0
Mercedes-Benz GLK-Class 350 4MATIC 2010 Gray,Mercedes-Benz,Glk-Class 350,2010,Foreign Used,Automatic,18000000.0
Hyundai Sonata 2015 White,Hyundai,Sonata,2015,Local Used,Automatic,11500000.0
Toyota 4-Runner 2015 Matt Black,Toyota,4-Runner,2015,Foreign Used,Automatic,43000000.0
Toyota Land Cruiser Prado SV Premium 2016 Black,Toyota,Land Cruiser,2016,Foreign Used,Automatic,59000000.0
Toyota Avalon XLE Sedar FWD (3.5L 6cyl 6A) 2013 Silver,Toyota,Avalon Xle,2013,Foreign Used,Automatic,21000000.0
Toyota Corolla SE (1.8L 4cyl 6M) 2018 Maroon,Toyota,Corolla Se,2018,Foreign Used,Automatic,19400000.0
Mercedes-Benz GLK-Class 350 4MATIC 2012 Black,Mercedes-Benz,Glk-Class 350,2012,Foreign Used,Automatic,19500000.0
Acura RL 3.7L Advance Pkg 2012 Silver,Acura,Rl 3,2012,Foreign Used,Automatic,25000000.0
Toyota Highlander Limited 3.5L 2WD 2013 Black,Toyota,Highlander Limited,2013,Foreign Used,Automatic,18800000.0
Toyota Highlander XLE 2022 White,Toyota,Highlander Xle,2022,Foreign Used,Automatic,65000000.0
Toyota Corolla LE 2021 White,Toyota,Corolla Le,2021,Foreign Used,Automatic,28000000.0
Mercedes-Benz GLC-Class 2019 Black,Mercedes-Benz,Glc-Class,2019,Foreign Used,Automatic,65000000.0
Ford Taurus SEL 2013 Red,Ford,Taurus Sel,2013,Foreign Used,Automatic,17000000.0
Toyota Yaris LE Hatchback 5dr 2012 Blue,Toyota,Yaris Le,2012,Foreign Used,Automatic,15000000.0
Toyota Tacoma 2014 Red,Toyota,Tacoma,2014,Foreign Used,Automatic,27000000.0
Honda CR-V 2012 White,Honda,Cr-V,2012,Foreign Used,Automatic,13800000.0
Toyota Highlander Hybrid Limited 2012 Silver,Toyota,Highlander Hybrid,2012,Foreign Used,Automatic,19500000.0
Lexus RX 300 4WD 2003 Gold,Lexus,Rx 300,2003,Foreign Used,Automatic,9800000.0
Mercedes-Benz GLA 250 SV Premium 2014 Black,Mercedes-Benz,Gla 250,2014,Foreign Used,Automatic,26500000.0
Lexus ES 330 2005 Green,Lexus,Es 330,2005,Foreign Used,Automatic,9500000.0
Toyota RAV4 Limited 2008 Silver,Toyota,Rav4 Limited,2008,Foreign Used,Automatic,13500000.0
Honda CR-V 2.0i Executive Automatic 2008 Black,Honda,Cr-V 2,2008,Foreign Used,Automatic,13500000.0
Toyota Venza 2010 Gold,Toyota,Venza,2010,Local Used,Automatic,10500000.0
Toyota Highlander XLE 4x4 V6 (3.5L 6cyl 8A) 2017 Silver,Toyota,Highlander Xle,2017,Local Used,Automatic,18500000.0
Honda Accord Sedan EX 2004 Gold,Honda,Accord Sedan,2004,Local Used,Automatic,2600000.0
Lexus RX 350 F Sport AWD 2015 Burgundy,Lexus,Rx 350,2015,Foreign Used,Automatic,28000000.0
Acura MDX SUV 4dr AWD (3.7 6cyl 5A) 2008 Gray,Acura,Mdx Suv,2008,Foreign Used,Automatic,9500000.0
Toyota RAV4 2010 Black,Toyota,Rav4,2010,Foreign Used,Automatic,16000000.0
Toyota Camry 2013 Gray,Toyota,Camry,2013,Foreign Used,Automatic,14000000.0
Toyota Sienna XLE Limited 2008 Silver,Toyota,Sienna Xle,2008,Foreign Used,Automatic,12000000.0
Acura MDX SUV 4dr AWD (3.7L 6cyl 6A) 2012 Gray,Acura,Mdx Suv,2012,Foreign Used,Automatic,13000000.0
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2010 Black,Toyota,Corolla Le,2010,Foreign Used,Automatic,10000000.0
Toyota Camry LE 4dr Sedan (2.4L 4cyl 4A) 2004 Silver,Toyota,Camry Le,2004,Foreign Used,Automatic,8000000.0
Toyota Avalon 2017 Gray,Toyota,Avalon,2017,Foreign Used,Automatic,20000000.0
Mitsubishi Lancer 2011 Gray,Mitsubishi,Lancer,2011,Local Used,Manual,2850000.0
Honda Civic 1.6i ES Automatic 2008 Silver,Honda,Civic 1,2008,Local Used,Automatic,3850000.0
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5M) 2003 Gold,Toyota,Camry Le,2003,Local Used,Automatic,3200000.0
Honda Accord 2005 Black,Honda,Accord,2005,Local Used,Automatic,3500000.0
Mercedes-Benz GLE-Class AMG GLE 43 4MATIC 2018 White,Mercedes-Benz,Gle-Class Amg,2018,Foreign Used,Automatic,57500000.0
Toyota Camry 2021 Silver,Toyota,Camry,2021,Local Used,Automatic,28500000.0
Toyota Camry 2014 White,Toyota,Camry,2014,Foreign Used,Automatic,15500000.0
Mercedes-Benz GLK-Class 2014 Brown,Mercedes-Benz,Glk-Class,2014,Foreign Used,Automatic,24300000.0
Toyota Highlander V6 AWD 2002 Blue,Toyota,Highlander V6,2002,Local Used,Automatic,5200000.0
Toyota Corolla 2008 Black,Toyota,Corolla,2008,Local Used,Automatic,8500000.0
